"","subject","activity","feature","measurement","mean_value"
"5366",22,"WALKING_DOWNSTAIRS","tBodyGyroMag","mean()",-0.161333309783333
"5367",22,"WALKING_DOWNSTAIRS","tBodyGyroMag","std()",-0.263921983758333
"5368",22,"WALKING_DOWNSTAIRS","tGravityAcc","mean()",0.246968086074074
"5369",22,"WALKING_DOWNSTAIRS","tGravityAcc","std()",-0.931220236944444
"5370",22,"WALKING_DOWNSTAIRS","tGravityAccMag","mean()",0.330999221944444
"5371",22,"WALKING_DOWNSTAIRS","tGravityAccMag","std()",0.133267478527222
"5372",22,"WALKING_UPSTAIRS","fBodyAcc","mean()",-0.0509110206706349
"5373",22,"WALKING_UPSTAIRS","fBodyAcc","meanFreq()",-0.0937992184690476
"5374",22,"WALKING_UPSTAIRS","fBodyAcc","std()",0.0817847486992063
"5375",22,"WALKING_UPSTAIRS","fBodyAccJerk","mean()",-0.175958927471429
"5376",22,"WALKING_UPSTAIRS","fBodyAccJerk","meanFreq()",-0.12848395355873
"5377",22,"WALKING_UPSTAIRS","fBodyAccJerk","std()",-0.234155089428333
"5378",22,"WALKING_UPSTAIRS","fBodyAccMag","mean()",-0.0866905123880952
"5379",22,"WALKING_UPSTAIRS","fBodyAccMag","meanFreq()",0.29374477
"5380",22,"WALKING_UPSTAIRS","fBodyAccMag","std()",-0.334126221428571
"5381",22,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","mean()",-0.0458020362119048
"5382",22,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","meanFreq()",0.187559363004762
"5383",22,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","std()",-0.151299835619048
"5384",22,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","mean()",-0.667996003333333
"5385",22,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","meanFreq()",0.263527183357143
"5386",22,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","std()",-0.70987053452381
"5387",22,"WALKING_UPSTAIRS","fBodyBodyGyroMag","mean()",-0.369902
"5388",22,"WALKING_UPSTAIRS","fBodyBodyGyroMag","meanFreq()",-0.224891603642857
"5389",22,"WALKING_UPSTAIRS","fBodyBodyGyroMag","std()",-0.234023031571429
"5390",22,"WALKING_UPSTAIRS","fBodyGyro","mean()",-0.306237936777778
"5391",22,"WALKING_UPSTAIRS","fBodyGyro","meanFreq()",-0.17392017564873
"5392",22,"WALKING_UPSTAIRS","fBodyGyro","std()",-0.344817881015873
"5393",22,"WALKING_UPSTAIRS","tBodyAcc","mean()",0.0346594722384127
"5394",22,"WALKING_UPSTAIRS","tBodyAcc","std()",0.0746760571616667
"5395",22,"WALKING_UPSTAIRS","tBodyAccJerk","mean()",0.0302695165419841
"5396",22,"WALKING_UPSTAIRS","tBodyAccJerk","std()",-0.179273895352381
"5397",22,"WALKING_UPSTAIRS","tBodyAccJerkMag","mean()",-0.0957840344357143
"5398",22,"WALKING_UPSTAIRS","tBodyAccJerkMag","std()",-0.0876501605595238
"5399",22,"WALKING_UPSTAIRS","tBodyAccMag","mean()",0.210282608333333
"5400",22,"WALKING_UPSTAIRS","tBodyAccMag","std()",-0.158757474833333
"5401",22,"WALKING_UPSTAIRS","tBodyGyro","mean()",-0.0102478940598413
"5402",22,"WALKING_UPSTAIRS","tBodyGyro","std()",-0.316222559693651
"5403",22,"WALKING_UPSTAIRS","tBodyGyroJerk","mean()",-0.0846794654056349
"5404",22,"WALKING_UPSTAIRS","tBodyGyroJerk","std()",-0.538884129603175
"5405",22,"WALKING_UPSTAIRS","tBodyGyroJerkMag","mean()",-0.568111869047619
"5406",22,"WALKING_UPSTAIRS","tBodyGyroJerkMag","std()",-0.675633024285714
"5407",22,"WALKING_UPSTAIRS","tBodyGyroMag","mean()",-0.1280319236
"5408",22,"WALKING_UPSTAIRS","tBodyGyroMag","std()",-0.2025581772
"5409",22,"WALKING_UPSTAIRS","tGravityAcc","mean()",0.152276524608492
"5410",22,"WALKING_UPSTAIRS","tGravityAcc","std()",-0.93180256484127
"5411",22,"WALKING_UPSTAIRS","tGravityAccMag","mean()",0.210282608333333
"5412",22,"WALKING_UPSTAIRS","tGravityAccMag","std()",-0.158757474833333
"5413",23,"LAYING","fBodyAcc","mean()",-0.976541582685185
"5414",23,"LAYING","fBodyAcc","meanFreq()",-0.0206552069007176
"5415",23,"LAYING","fBodyAcc","std()",-0.966325463287037
"5416",23,"LAYING","fBodyAccJerk","mean()",-0.985616811712963
"5417",23,"LAYING","fBodyAccJerk","meanFreq()",0.178149797343565
"5418",23,"LAYING","fBodyAccJerk","std()",-0.987779493842593
"5419",23,"LAYING","fBodyAccMag","mean()",-0.967747053194444
"5420",23,"LAYING","fBodyAccMag","meanFreq()",0.0359321171277778
"5421",23,"LAYING","fBodyAccMag","std()",-0.958465695416667
"5422",23,"LAYING","fBodyBodyAccJerkMag","mean()",-0.985905703888889
"5423",23,"LAYING","fBodyBodyAccJerkMag","meanFreq()",0.338094710990278
"5424",23,"LAYING","fBodyBodyAccJerkMag","std()",-0.986540200694444
"5425",23,"LAYING","fBodyBodyGyroJerkMag","mean()",-0.981846854305556
"5426",23,"LAYING","fBodyBodyGyroJerkMag","meanFreq()",0.225885068995833
"5427",23,"LAYING","fBodyBodyGyroJerkMag","std()",-0.98158514125
"5428",23,"LAYING","fBodyBodyGyroMag","mean()",-0.966239347916667
"5429",23,"LAYING","fBodyBodyGyroMag","meanFreq()",0.102453271218056
"5430",23,"LAYING","fBodyBodyGyroMag","std()",-0.959025538194444
"5431",23,"LAYING","fBodyGyro","mean()",-0.977461340694444
"5432",23,"LAYING","fBodyGyro","meanFreq()",0.0911361901215278
"5433",23,"LAYING","fBodyGyro","std()",-0.974326787824074
"5434",23,"LAYING","tBodyAcc","mean()",0.0493752827037037
"5435",23,"LAYING","tBodyAcc","std()",-0.968763228657407
"5436",23,"LAYING","tBodyAccJerk","mean()",0.0307492834272685
"5437",23,"LAYING","tBodyAccJerk","std()",-0.986545180046296
"5438",23,"LAYING","tBodyAccJerkMag","mean()",-0.987010197361111
"5439",23,"LAYING","tBodyAccJerkMag","std()",-0.986685651527778
"5440",23,"LAYING","tBodyAccMag","mean()",-0.962959196805556
"5441",23,"LAYING","tBodyAccMag","std()",-0.957871990555555
"5442",23,"LAYING","tBodyGyro","mean()",-0.00177143158601852
"5443",23,"LAYING","tBodyGyro","std()",-0.974988256666667
"5444",23,"LAYING","tBodyGyroJerk","mean()",-0.0671563534958333
"5445",23,"LAYING","tBodyGyroJerk","std()",-0.98645486625
"5446",23,"LAYING","tBodyGyroJerkMag","mean()",-0.984557478611111
"5447",23,"LAYING","tBodyGyroJerkMag","std()",-0.981314831666667
"5448",23,"LAYING","tBodyGyroMag","mean()",-0.949418000972222
"5449",23,"LAYING","tBodyGyroMag","std()",-0.957227585972222
"5450",23,"LAYING","tGravityAcc","mean()",0.32188397662037
"5451",23,"LAYING","tGravityAcc","std()",-0.969174594398148
"5452",23,"LAYING","tGravityAccMag","mean()",-0.962959196805556
"5453",23,"LAYING","tGravityAccMag","std()",-0.957871990555555
"5454",23,"SITTING","fBodyAcc","mean()",-0.960605748039216
"5455",23,"SITTING","fBodyAcc","meanFreq()",0.086588218309902
"5456",23,"SITTING","fBodyAcc","std()",-0.93841733645098
"5457",23,"SITTING","fBodyAccJerk","mean()",-0.978447769264706
"5458",23,"SITTING","fBodyAccJerk","meanFreq()",0.0913656847279412
"5459",23,"SITTING","fBodyAccJerk","std()",-0.981173591519608
"5460",23,"SITTING","fBodyAccMag","mean()",-0.945837830147059
"5461",23,"SITTING","fBodyAccMag","meanFreq()",0.162284907683824
"5462",23,"SITTING","fBodyAccMag","std()",-0.927090118382353
"5463",23,"SITTING","fBodyBodyAccJerkMag","mean()",-0.974121466764706
"5464",23,"SITTING","fBodyBodyAccJerkMag","meanFreq()",0.199533745057059
"5465",23,"SITTING","fBodyBodyAccJerkMag","std()",-0.972117016617647
"5466",23,"SITTING","fBodyBodyGyroJerkMag","mean()",-0.980707211470588
"5467",23,"SITTING","fBodyBodyGyroJerkMag","meanFreq()",0.0531832551514706
"5468",23,"SITTING","fBodyBodyGyroJerkMag","std()",-0.978499038088235
"5469",23,"SITTING","fBodyBodyGyroMag","mean()",-0.952293277205882
"5470",23,"SITTING","fBodyBodyGyroMag","meanFreq()",0.125456560348529
"5471",23,"SITTING","fBodyBodyGyroMag","std()",-0.938680776617647
"5472",23,"SITTING","fBodyGyro","mean()",-0.966833036323529
"5473",23,"SITTING","fBodyGyro","meanFreq()",0.0417884438593137
"5474",23,"SITTING","fBodyGyro","std()",-0.962390238823529
"5475",23,"SITTING","tBodyAcc","mean()",0.0520493569186274
"5476",23,"SITTING","tBodyAcc","std()",-0.942708528735294
"5477",23,"SITTING","tBodyAccJerk","mean()",0.0285497137093382
"5478",23,"SITTING","tBodyAccJerk","std()",-0.979528878872549
"5479",23,"SITTING","tBodyAccJerkMag","mean()",-0.982375503382353
"5480",23,"SITTING","tBodyAccJerkMag","std()",-0.973668776323529
"5481",23,"SITTING","tBodyAccMag","mean()",-0.944080772941176
"5482",23,"SITTING","tBodyAccMag","std()",-0.924963263235294
"5483",23,"SITTING","tBodyGyro","mean()",-0.0170411935426471
"5484",23,"SITTING","tBodyGyro","std()",-0.962730630931373
"5485",23,"SITTING","tBodyGyroJerk","mean()",-0.0629195278068627
"5486",23,"SITTING","tBodyGyroJerk","std()",-0.98531407377451
"5487",23,"SITTING","tBodyGyroJerkMag","mean()",-0.986514066029412
"5488",23,"SITTING","tBodyGyroJerkMag","std()",-0.979226997941177
"5489",23,"SITTING","tBodyGyroMag","mean()",-0.936593426911765
"5490",23,"SITTING","tBodyGyroMag","std()",-0.937006097352941
"5491",23,"SITTING","tGravityAcc","mean()",0.373757153689706
"5492",23,"SITTING","tGravityAcc","std()",-0.956469249607843
"5493",23,"SITTING","tGravityAccMag","mean()",-0.944080772941176
"5494",23,"SITTING","tGravityAccMag","std()",-0.924963263235294
"5495",23,"STANDING","fBodyAcc","mean()",-0.963876530392157
"5496",23,"STANDING","fBodyAcc","meanFreq()",-0.00133775029519608
"5497",23,"STANDING","fBodyAcc","std()",-0.956828631960784
"5498",23,"STANDING","fBodyAccJerk","mean()",-0.976023347794118
"5499",23,"STANDING","fBodyAccJerk","meanFreq()",0.00484066332710784
"5500",23,"STANDING","fBodyAccJerk","std()",-0.979310318627451
"5501",23,"STANDING","fBodyAccMag","mean()",-0.957986177058823
"5502",23,"STANDING","fBodyAccMag","meanFreq()",0.0611889890617647
"5503",23,"STANDING","fBodyAccMag","std()",-0.955291356470588
"5504",23,"STANDING","fBodyBodyAccJerkMag","mean()",-0.973798155735294
"5505",23,"STANDING","fBodyBodyAccJerkMag","meanFreq()",0.261655799526471
"5506",23,"STANDING","fBodyBodyAccJerkMag","std()",-0.9750536875
"5507",23,"STANDING","fBodyBodyGyroJerkMag","mean()",-0.972598810882353
"5508",23,"STANDING","fBodyBodyGyroJerkMag","meanFreq()",0.128376237985294
"5509",23,"STANDING","fBodyBodyGyroJerkMag","std()",-0.973849691470588
"5510",23,"STANDING","fBodyBodyGyroMag","mean()",-0.944583829705882
"5511",23,"STANDING","fBodyBodyGyroMag","meanFreq()",-0.121999620029412
"5512",23,"STANDING","fBodyBodyGyroMag","std()",-0.924805421470588
"5513",23,"STANDING","fBodyGyro","mean()",-0.956077055294118
"5514",23,"STANDING","fBodyGyro","meanFreq()",-0.217805961383824
"5515",23,"STANDING","fBodyGyro","std()",-0.950606541372549
"5516",23,"STANDING","tBodyAcc","mean()",0.0498515835636765
"5517",23,"STANDING","tBodyAcc","std()",-0.957758585735294
"5518",23,"STANDING","tBodyAccJerk","mean()",0.0267713968492059
"5519",23,"STANDING","tBodyAccJerk","std()",-0.977319052696078
"5520",23,"STANDING","tBodyAccJerkMag","mean()",-0.978671485441176
"5521",23,"STANDING","tBodyAccJerkMag","std()",-0.974811528235294
"5522",23,"STANDING","tBodyAccMag","mean()",-0.957212267058824
"5523",23,"STANDING","tBodyAccMag","std()",-0.9516698575
"5524",23,"STANDING","tBodyGyro","mean()",-0.00542578464098039
"5525",23,"STANDING","tBodyGyro","std()",-0.950825230196078
"5526",23,"STANDING","tBodyGyroJerk","mean()",-0.0648827164681373
"5527",23,"STANDING","tBodyGyroJerk","std()",-0.976644913921569
"5528",23,"STANDING","tBodyGyroJerkMag","mean()",-0.9763992525
"5529",23,"STANDING","tBodyGyroJerkMag","std()",-0.972387365294118
"5530",23,"STANDING","tBodyGyroMag","mean()",-0.938430293382353
"5531",23,"STANDING","tBodyGyroMag","std()",-0.923796565588235
"5532",23,"STANDING","tGravityAcc","mean()",0.192941528426176
"5533",23,"STANDING","tGravityAcc","std()",-0.972209589411765
"5534",23,"STANDING","tGravityAccMag","mean()",-0.957212267058824
"5535",23,"STANDING","tGravityAccMag","std()",-0.9516698575
"5536",23,"WALKING","fBodyAcc","mean()",-0.0888109372875706
"5537",23,"WALKING","fBodyAcc","meanFreq()",-0.0138717349536723
"5538",23,"WALKING","fBodyAcc","std()",-0.138729300365537
"5539",23,"WALKING","fBodyAccJerk","mean()",-0.167700436034463
"5540",23,"WALKING","fBodyAccJerk","meanFreq()",-0.305152452011299
"5541",23,"WALKING","fBodyAccJerk","std()",-0.100794925043503
"5542",23,"WALKING","fBodyAccMag","mean()",-0.0942606311677966
"5543",23,"WALKING","fBodyAccMag","meanFreq()",0.281811709254237
"5544",23,"WALKING","fBodyAccMag","std()",-0.407577515762712
"5545",23,"WALKING","fBodyBodyAccJerkMag","mean()",-0.0180705701559322
"5546",23,"WALKING","fBodyBodyAccJerkMag","meanFreq()",0.15173584590678
"5547",23,"WALKING","fBodyBodyAccJerkMag","std()",-0.0457372334118644
"5548",23,"WALKING","fBodyBodyGyroJerkMag","mean()",0.146618569064407
"5549",23,"WALKING","fBodyBodyGyroJerkMag","meanFreq()",0.176693448469492
"5550",23,"WALKING","fBodyBodyGyroJerkMag","std()",0.287834616098305
"5551",23,"WALKING","fBodyBodyGyroMag","mean()",0.185078207383051
"5552",23,"WALKING","fBodyBodyGyroMag","meanFreq()",0.409521611525424
"5553",23,"WALKING","fBodyBodyGyroMag","std()",-0.061476584759322
"5554",23,"WALKING","fBodyGyro","mean()",-0.112340036808475
"5555",23,"WALKING","fBodyGyro","meanFreq()",0.0348895831559322
"5556",23,"WALKING","fBodyGyro","std()",-0.182097013799435
"5557",23,"WALKING","tBodyAcc","mean()",0.0471556729864407
"5558",23,"WALKING","tBodyAcc","std()",-0.0894405581724859
"5559",23,"WALKING","tBodyAccJerk","mean()",0.037239798289209
"5560",23,"WALKING","tBodyAccJerk","std()",-0.113047120559887
"5561",23,"WALKING","tBodyAccJerkMag","mean()",-0.0670819655881356
"5562",23,"WALKING","tBodyAccJerkMag","std()",-0.0268194363050847
"5563",23,"WALKING","tBodyAccMag","mean()",-0.0988770198220339
"5564",23,"WALKING","tBodyAccMag","std()",-0.209989354570847
"5565",23,"WALKING","tBodyGyro","mean()",-0.00647834282627119
"5566",23,"WALKING","tBodyGyro","std()",-0.148166769137853
"5567",23,"WALKING","tBodyGyroJerk","mean()",-0.0665945173032768
"5568",23,"WALKING","tBodyGyroJerk","std()",-0.147493425508475
"5569",23,"WALKING","tBodyGyroJerkMag","mean()",0.0115305410508475
"5570",23,"WALKING","tBodyGyroJerkMag","std()",0.250173204117966
"5571",23,"WALKING","tBodyGyroMag","mean()",-0.0120968259523729
"5572",23,"WALKING","tBodyGyroMag","std()",0.163346451623729
"5573",23,"WALKING","tGravityAcc","mean()",0.205761652768362
"5574",23,"WALKING","tGravityAcc","std()",-0.958920984237288
"5575",23,"WALKING","tGravityAccMag","mean()",-0.0988770198220339
"5576",23,"WALKING","tGravityAccMag","std()",-0.209989354570847
"5577",23,"WALKING_DOWNSTAIRS","fBodyAcc","mean()",0.193963461108642
"5578",23,"WALKING_DOWNSTAIRS","fBodyAcc","meanFreq()",-0.0143809343660494
"5579",23,"WALKING_DOWNSTAIRS","fBodyAcc","std()",0.0365754060917901
"5580",23,"WALKING_DOWNSTAIRS","fBodyAccJerk","mean()",0.0956227151981481
"5581",23,"WALKING_DOWNSTAIRS","fBodyAccJerk","meanFreq()",-0.190346707328395
"5582",23,"WALKING_DOWNSTAIRS","fBodyAccJerk","std()",-0.0647528950962963
"5583",23,"WALKING_DOWNSTAIRS","fBodyAccMag","mean()",0.364829993351852
"5584",23,"WALKING_DOWNSTAIRS","fBodyAccMag","meanFreq()",0.167846645746296
"5585",23,"WALKING_DOWNSTAIRS","fBodyAccMag","std()",-0.0453930349148148
"5586",23,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag","mean()",0.335009724333333
"5587",23,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag","meanFreq()",0.0579874222987037
"5588",23,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag","std()",0.2244805035
"5589",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag","mean()",0.0746754643666667
"5590",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag","meanFreq()",0.221849483707407
"5591",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag","std()",-0.0398573780185185
"5592",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag","mean()",0.150825734842593
"5593",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag","meanFreq()",0.402651090185185
"5594",23,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag","std()",-0.218930425944444
"5595",23,"WALKING_DOWNSTAIRS","fBodyGyro","mean()",-0.00906019720370371
"5596",23,"WALKING_DOWNSTAIRS","fBodyGyro","meanFreq()",0.0164766910746914
"5597",23,"WALKING_DOWNSTAIRS","fBodyGyro","std()",-0.220814235409877
"5598",23,"WALKING_DOWNSTAIRS","tBodyAcc","mean()",0.0582912980556173
"5599",23,"WALKING_DOWNSTAIRS","tBodyAcc","std()",0.127432353818889
"5600",23,"WALKING_DOWNSTAIRS","tBodyAccJerk","mean()",0.0314396195123457
"5601",23,"WALKING_DOWNSTAIRS","tBodyAccJerk","std()",0.0472108823246296
"5602",23,"WALKING_DOWNSTAIRS","tBodyAccJerkMag","mean()",0.112982475627778
"5603",23,"WALKING_DOWNSTAIRS","tBodyAccJerkMag","std()",0.292087200087037
"5604",23,"WALKING_DOWNSTAIRS","tBodyAccMag","mean()",0.127211137694444
"5605",23,"WALKING_DOWNSTAIRS","tBodyAccMag","std()",0.230363964351852
"5606",23,"WALKING_DOWNSTAIRS","tBodyGyro","mean()",-0.0159235052419753
"5607",23,"WALKING_DOWNSTAIRS","tBodyGyro","std()",-0.13700332291358
"5608",23,"WALKING_DOWNSTAIRS","tBodyGyroJerk","mean()",-0.0607801625006173
"5609",23,"WALKING_DOWNSTAIRS","tBodyGyroJerk","std()",-0.181411739095679
"5610",23,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag","mean()",-0.0463117766203704
"5611",23,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag","std()",0.0594908483888889
"5612",23,"WALKING_DOWNSTAIRS","tBodyGyroMag","mean()",0.0390915481555556
"5613",23,"WALKING_DOWNSTAIRS","tBodyGyroMag","std()",0.0539972903222222
"5614",23,"WALKING_DOWNSTAIRS","tGravityAcc","mean()",0.220003675796296
"5615",23,"WALKING_DOWNSTAIRS","tGravityAcc","std()",-0.931897214876543
"5616",23,"WALKING_DOWNSTAIRS","tGravityAccMag","mean()",0.127211137694444
"5617",23,"WALKING_DOWNSTAIRS","tGravityAccMag","std()",0.230363964351852
"5618",23,"WALKING_UPSTAIRS","fBodyAcc","mean()",-0.140053524440523
"5619",23,"WALKING_UPSTAIRS","fBodyAcc","meanFreq()",-0.269508654112418
"5620",23,"WALKING_UPSTAIRS","fBodyAcc","std()",-0.0305803505701307
"5621",23,"WALKING_UPSTAIRS","fBodyAccJerk","mean()",-0.346161346281046
"5622",23,"WALKING_UPSTAIRS","fBodyAccJerk","meanFreq()",-0.359733012279085
"5623",23,"WALKING_UPSTAIRS","fBodyAccJerk","std()",-0.42490946
"5624",23,"WALKING_UPSTAIRS","fBodyAccMag","mean()",-0.231382662235294
"5625",23,"WALKING_UPSTAIRS","fBodyAccMag","meanFreq()",-0.0111619282254902
"5626",23,"WALKING_UPSTAIRS","fBodyAccMag","std()",-0.410047643333333
"5627",23,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","mean()",-0.302968064764706
"5628",23,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","meanFreq()",0.148281880568627
"5629",23,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag","std()",-0.454324844901961
"5630",23,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","mean()",-0.51871565
"5631",23,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","meanFreq()",0.233770059509804
"5632",23,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag","std()",-0.632659461568627
"5633",23,"WALKING_UPSTAIRS","fBodyBodyGyroMag","mean()",-0.380388292223529
"5634",23,"WALKING_UPSTAIRS","fBodyBodyGyroMag","meanFreq()",0.079223297227451
"5635",23,"WALKING_UPSTAIRS","fBodyBodyGyroMag","std()",-0.470491576431373
"5636",23,"WALKING_UPSTAIRS","fBodyGyro","mean()",-0.29456264408366
"5637",23,"WALKING_UPSTAIRS","fBodyGyro","meanFreq()",-0.212872292217647
"5638",23,"WALKING_UPSTAIRS","fBodyGyro","std()",-0.324767624400654
"5639",23,"WALKING_UPSTAIRS","tBodyAcc","mean()",0.0302400504417647
"5640",23,"WALKING_UPSTAIRS","tBodyAcc","std()",-0.0327476835252941
"5641",23,"WALKING_UPSTAIRS","tBodyAccJerk","mean()",0.0427582340254902
"5642",23,"WALKING_UPSTAIRS","tBodyAccJerk","std()",-0.367239224718954
"5643",23,"WALKING_UPSTAIRS","tBodyAccJerkMag","mean()",-0.311143885098039
"5644",23,"WALKING_UPSTAIRS","tBodyAccJerkMag","std()",-0.362708849411765
"5645",23,"WALKING_UPSTAIRS","tBodyAccMag","mean()",-0.0117536873784314
"5646",23,"WALKING_UPSTAIRS","tBodyAccMag","std()",-0.271893714117647
"5647",23,"WALKING_UPSTAIRS","tBodyGyro","mean()",-0.0161087055921569
"5648",23,"WALKING_UPSTAIRS","tBodyGyro","std()",-0.292025517727451
"5649",23,"WALKING_UPSTAIRS","tBodyGyroJerk","mean()",-0.0849357753196078
"5650",23,"WALKING_UPSTAIRS","tBodyGyroJerk","std()",-0.528532809934641
"5651",23,"WALKING_UPSTAIRS","tBodyGyroJerkMag","mean()",-0.504367150588235
"5652",23,"WALKING_UPSTAIRS","tBodyGyroJerkMag","std()",-0.551275188627451
"5653",23,"WALKING_UPSTAIRS","tBodyGyroMag","mean()",-0.156527148792745
"5654",23,"WALKING_UPSTAIRS","tBodyGyroMag","std()",-0.366732989313725
"5655",23,"WALKING_UPSTAIRS","tGravityAcc","mean()",0.0910075173202614
"5656",23,"WALKING_UPSTAIRS","tGravityAcc","std()",-0.915294983006536
"5657",23,"WALKING_UPSTAIRS","tGravityAccMag","mean()",-0.0117536873784314
"5658",23,"WALKING_UPSTAIRS","tGravityAccMag","std()",-0.271893714117647
"5659",24,"LAYING","fBodyAcc","mean()",-0.977786288287037
"5660",24,"LAYING","fBodyAcc","meanFreq()",0.0405375999384259
"5661",24,"LAYING","fBodyAcc","std()",-0.974265557361111
"5662",24,"LAYING","fBodyAccJerk","mean()",-0.983229616759259
"5663",24,"LAYING","fBodyAccJerk","meanFreq()",0.104644400827315
"5664",24,"LAYING","fBodyAccJerk","std()",-0.985150229351852
"5665",24,"LAYING","fBodyAccMag","mean()",-0.973171068055556
"5666",24,"LAYING","fBodyAccMag","meanFreq()",0.0811245566805556
"5667",24,"LAYING","fBodyAccMag","std()",-0.971063024027778
"5668",24,"LAYING","fBodyBodyAccJerkMag","mean()",-0.983108084305556
"5669",24,"LAYING","fBodyBodyAccJerkMag","meanFreq()",0.347309299402778
"5670",24,"LAYING","fBodyBodyAccJerkMag","std()",-0.98328511625
"5671",24,"LAYING","fBodyBodyGyroJerkMag","mean()",-0.978596740694444
"5672",24,"LAYING","fBodyBodyGyroJerkMag","meanFreq()",0.261813945015278
"5673",24,"LAYING","fBodyBodyGyroJerkMag","std()",-0.980096981111111
"5674",24,"LAYING","fBodyBodyGyroMag","mean()",-0.964001383472222
"5675",24,"LAYING","fBodyBodyGyroMag","meanFreq()",0.0544279335515278
"5676",24,"LAYING","fBodyBodyGyroMag","std()",-0.961369084583333
"5677",24,"LAYING","fBodyGyro","mean()",-0.974591860138889
"5678",24,"LAYING","fBodyGyro","meanFreq()",0.0969310994933796
"5679",24,"LAYING","fBodyGyro","std()",-0.975369659537037
"5680",24,"LAYING","tBodyAcc","mean()",0.0494195788944444
"5681",24,"LAYING","tBodyAcc","std()",-0.974892480648148
"5682",24,"LAYING","tBodyAccJerk","mean()",0.0289369755562963
"5683",24,"LAYING","tBodyAccJerk","std()",-0.983961098518519
"5684",24,"LAYING","tBodyAccJerkMag","mean()",-0.985529270555556
"5685",24,"LAYING","tBodyAccJerkMag","std()",-0.983605927361111
"5686",24,"LAYING","tBodyAccMag","mean()",-0.9718540425
"5687",24,"LAYING","tBodyAccMag","std()",-0.969354834166667
"5688",24,"LAYING","tBodyGyro","mean()",0.000602982675925927
"5689",24,"LAYING","tBodyGyro","std()",-0.974884210787037
"5690",24,"LAYING","tBodyGyroJerk","mean()",-0.0678192924583333
"5691",24,"LAYING","tBodyGyroJerk","std()",-0.983446209768518
"5692",24,"LAYING","tBodyGyroJerkMag","mean()",-0.982780873888889
"5693",24,"LAYING","tBodyGyroJerkMag","std()",-0.978659102222222
"5694",24,"LAYING","tBodyGyroMag","mean()",-0.953791512638889
"5695",24,"LAYING","tBodyGyroMag","std()",-0.957829934722222
"5696",24,"LAYING","tGravityAcc","mean()",0.354326025
"5697",24,"LAYING","tGravityAcc","std()",-0.977702063518519
"5698",24,"LAYING","tGravityAccMag","mean()",-0.9718540425
"5699",24,"LAYING","tGravityAccMag","std()",-0.969354834166667
"5700",24,"SITTING","fBodyAcc","mean()",-0.973098162696078
"5701",24,"SITTING","fBodyAcc","meanFreq()",0.0274040036373529
"5702",24,"SITTING","fBodyAcc","std()",-0.966833569460784
"5703",24,"SITTING","fBodyAccJerk","mean()",-0.983352313921569
"5704",24,"SITTING","fBodyAccJerk","meanFreq()",0.0316146469995098
"5705",24,"SITTING","fBodyAccJerk","std()",-0.985615796519608
"5706",24,"SITTING","fBodyAccMag","mean()",-0.968905031470588
"5707",24,"SITTING","fBodyAccMag","meanFreq()",0.0943831689514706
"5708",24,"SITTING","fBodyAccMag","std()",-0.965852262058824
"5709",24,"SITTING","fBodyBodyAccJerkMag","mean()",-0.984469962941177
"5710",24,"SITTING","fBodyBodyAccJerkMag","meanFreq()",0.353544370380882
"5711",24,"SITTING","fBodyBodyAccJerkMag","std()",-0.98561372
"5712",24,"SITTING","fBodyBodyGyroJerkMag","mean()",-0.990854751176471
"5713",24,"SITTING","fBodyBodyGyroJerkMag","meanFreq()",0.212296511463971
"5714",24,"SITTING","fBodyBodyGyroJerkMag","std()",-0.990933058235294
"5715",24,"SITTING","fBodyBodyGyroMag","mean()",-0.977973720735294
"5716",24,"SITTING","fBodyBodyGyroMag","meanFreq()",-0.103804539543971
"5717",24,"SITTING","fBodyBodyGyroMag","std()",-0.969105899117647
"5718",24,"SITTING","fBodyGyro","mean()",-0.980521198676471
"5719",24,"SITTING","fBodyGyro","meanFreq()",-0.0957161897848529
"5720",24,"SITTING","fBodyGyro","std()",-0.979331922401961
"5721",24,"SITTING","tBodyAcc","mean()",0.0524363729755882
"5722",24,"SITTING","tBodyAcc","std()",-0.967968613382353
