"subject" "activity" "feature" "measurement" "mean_value"
27 "STANDING" "tBodyAccMag" "mean()" -0.972753287375
27 "STANDING" "tBodyAccMag" "std()" -0.9663601145
27 "STANDING" "tBodyGyro" "mean()" -0.00751820921875
27 "STANDING" "tBodyGyro" "std()" -0.977894268541667
27 "STANDING" "tBodyGyroJerk" "mean()" -0.0639705340616667
27 "STANDING" "tBodyGyroJerk" "std()" -0.987470271625
27 "STANDING" "tBodyGyroJerkMag" "mean()" -0.989532103875
27 "STANDING" "tBodyGyroJerkMag" "std()" -0.988819784
27 "STANDING" "tBodyGyroMag" "mean()" -0.968702956625
27 "STANDING" "tBodyGyroMag" "std()" -0.965693334
27 "STANDING" "tGravityAcc" "mean()" 0.257090825288058
27 "STANDING" "tGravityAcc" "std()" -0.980607722916667
27 "STANDING" "tGravityAccMag" "mean()" -0.972753287375
27 "STANDING" "tGravityAccMag" "std()" -0.9663601145
27 "WALKING" "fBodyAcc" "mean()" -0.252619503684211
27 "WALKING" "fBodyAcc" "meanFreq()" 0.0336888290923977
27 "WALKING" "fBodyAcc" "std()" -0.326171038888889
27 "WALKING" "fBodyAccJerk" "mean()" -0.307622396953216
27 "WALKING" "fBodyAccJerk" "meanFreq()" -0.231368492016374
27 "WALKING" "fBodyAccJerk" "std()" -0.276695436652047
27 "WALKING" "fBodyAccMag" "mean()" -0.327229405789474
27 "WALKING" "fBodyAccMag" "meanFreq()" 0.243535983807018
27 "WALKING" "fBodyAccMag" "std()" -0.550392604912281
27 "WALKING" "fBodyBodyAccJerkMag" "mean()" -0.259934013157895
27 "WALKING" "fBodyBodyAccJerkMag" "meanFreq()" 0.0162107116964912
27 "WALKING" "fBodyBodyAccJerkMag" "std()" -0.279732022017544
27 "WALKING" "fBodyBodyGyroJerkMag" "mean()" -0.623288199649123
27 "WALKING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.085975680254386
27 "WALKING" "fBodyBodyGyroJerkMag" "std()" -0.639242384210526
27 "WALKING" "fBodyBodyGyroMag" "mean()" -0.519451704035088
27 "WALKING" "fBodyBodyGyroMag" "meanFreq()" 0.148717231122807
27 "WALKING" "fBodyBodyGyroMag" "std()" -0.546888146491228
27 "WALKING" "fBodyGyro" "mean()" -0.450308182163743
27 "WALKING" "fBodyGyro" "meanFreq()" -0.0557697181142105
27 "WALKING" "fBodyGyro" "std()" -0.49038015877193
27 "WALKING" "tBodyAcc" "mean()" 0.0491264392844158
27 "WALKING" "tBodyAcc" "std()" -0.277698349666667
27 "WALKING" "tBodyAccJerk" "mean()" 0.0164310576146199
27 "WALKING" "tBodyAccJerk" "std()" -0.273821006876316
27 "WALKING" "tBodyAccJerkMag" "mean()" -0.230500549298246
27 "WALKING" "tBodyAccJerkMag" "std()" -0.266138940350877
27 "WALKING" "tBodyAccMag" "mean()" -0.238853875263158
27 "WALKING" "tBodyAccMag" "std()" -0.407355787017544
27 "WALKING" "tBodyGyro" "mean()" -0.00128514110280702
27 "WALKING" "tBodyGyro" "std()" -0.462281905263158
27 "WALKING" "tBodyGyroJerk" "mean()" -0.0637795155362398
27 "WALKING" "tBodyGyroJerk" "std()" -0.527903114912281
27 "WALKING" "tBodyGyroJerkMag" "mean()" -0.562587199473684
27 "WALKING" "tBodyGyroJerkMag" "std()" -0.618718628596491
27 "WALKING" "tBodyGyroMag" "mean()" -0.396638753684211
27 "WALKING" "tBodyGyroMag" "std()" -0.482452355789474
27 "WALKING" "tGravityAcc" "mean()" 0.210350438500585
27 "WALKING" "tGravityAcc" "std()" -0.970084209064327
27 "WALKING" "tGravityAccMag" "mean()" -0.238853875263158
27 "WALKING" "tGravityAccMag" "std()" -0.407355787017544
27 "WALKING_DOWNSTAIRS" "fBodyAcc" "mean()" -0.0737633879628788
27 "WALKING_DOWNSTAIRS" "fBodyAcc" "meanFreq()" -0.0608808225892424
27 "WALKING_DOWNSTAIRS" "fBodyAcc" "std()" -0.0946083500151515
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean()" -0.186128097722727
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "meanFreq()" -0.276448339378788
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std()" -0.230093534893939
27 "WALKING_DOWNSTAIRS" "fBodyAccMag" "mean()" 0.149816459227273
27 "WALKING_DOWNSTAIRS" "fBodyAccMag" "meanFreq()" 0.0640204520170455
27 "WALKING_DOWNSTAIRS" "fBodyAccMag" "std()" -0.071212004425
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "mean()" 0.010857564025
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" 0.103796321231818
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.113625944990909
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.46777776875
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.084123192215
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.502831373477273
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "mean()" -0.359113724772727
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "meanFreq()" 0.0988527908931818
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "std()" -0.397984195568182
27 "WALKING_DOWNSTAIRS" "fBodyGyro" "mean()" -0.281222108741667
27 "WALKING_DOWNSTAIRS" "fBodyGyro" "meanFreq()" 0.02903266642875
27 "WALKING_DOWNSTAIRS" "fBodyGyro" "std()" -0.433939243204545
27 "WALKING_DOWNSTAIRS" "tBodyAcc" "mean()" 0.0570500153651515
27 "WALKING_DOWNSTAIRS" "tBodyAcc" "std()" -0.0568680850674242
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean()" 0.0332546404856061
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std()" -0.18380747045
27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "mean()" -0.115421210625
27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "std()" -0.0386367422818182
27 "WALKING_DOWNSTAIRS" "tBodyAccMag" "mean()" 0.108071382861364
27 "WALKING_DOWNSTAIRS" "tBodyAccMag" "std()" 0.121176277863636
27 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean()" -0.00781489445022727
27 "WALKING_DOWNSTAIRS" "tBodyGyro" "std()" -0.367794144575758
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "mean()" -0.0592960676348485
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "std()" -0.420188390454545
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "mean()" -0.440546586136364
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "std()" -0.465807533547727
27 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "mean()" -0.164783206536364
27 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "std()" -0.307952089840909
27 "WALKING_DOWNSTAIRS" "tGravityAcc" "mean()" 0.20813126324697
27 "WALKING_DOWNSTAIRS" "tGravityAcc" "std()" -0.934286893257576
27 "WALKING_DOWNSTAIRS" "tGravityAccMag" "mean()" 0.108071382861364
27 "WALKING_DOWNSTAIRS" "tGravityAccMag" "std()" 0.121176277863636
27 "WALKING_UPSTAIRS" "fBodyAcc" "mean()" -0.362060771372549
27 "WALKING_UPSTAIRS" "fBodyAcc" "meanFreq()" -0.30277753320915
27 "WALKING_UPSTAIRS" "fBodyAcc" "std()" -0.176749639653595
27 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean()" -0.518041236797386
27 "WALKING_UPSTAIRS" "fBodyAccJerk" "meanFreq()" -0.396199321797386
27 "WALKING_UPSTAIRS" "fBodyAccJerk" "std()" -0.528726408169935
27 "WALKING_UPSTAIRS" "fBodyAccMag" "mean()" -0.393928937058824
27 "WALKING_UPSTAIRS" "fBodyAccMag" "meanFreq()" -0.0126842499664706
27 "WALKING_UPSTAIRS" "fBodyAccMag" "std()" -0.468707734509804
27 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "mean()" -0.460770277843137
27 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" 0.116287371670588
27 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.473011558823529
27 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.71917980372549
27 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.184859987184314
27 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.751714312941177
27 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "mean()" -0.607667730196078
27 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "meanFreq()" -0.128116124333333
27 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "std()" -0.523335975411765
27 "WALKING_UPSTAIRS" "fBodyGyro" "mean()" -0.512996754836601
27 "WALKING_UPSTAIRS" "fBodyGyro" "meanFreq()" -0.264744755104967
27 "WALKING_UPSTAIRS" "fBodyGyro" "std()" -0.448544150901961
27 "WALKING_UPSTAIRS" "tBodyAcc" "mean()" 0.040714827772549
27 "WALKING_UPSTAIRS" "tBodyAcc" "std()" -0.207052610560131
27 "WALKING_UPSTAIRS" "tBodyAccJerk" "mean()" 0.0220667356104575
27 "WALKING_UPSTAIRS" "tBodyAccJerk" "std()" -0.509540874640523
27 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "mean()" -0.479067422156863
27 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "std()" -0.464610567058824
27 "WALKING_UPSTAIRS" "tBodyAccMag" "mean()" -0.160589355980392
27 "WALKING_UPSTAIRS" "tBodyAccMag" "std()" -0.37994878627451
27 "WALKING_UPSTAIRS" "tBodyGyro" "mean()" 0.0160734536709804
27 "WALKING_UPSTAIRS" "tBodyGyro" "std()" -0.440129530169935
27 "WALKING_UPSTAIRS" "tBodyGyroJerk" "mean()" -0.0691922551288235
27 "WALKING_UPSTAIRS" "tBodyGyroJerk" "std()" -0.694599951764706
27 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "mean()" -0.699895090784314
27 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "std()" -0.724671165490196
27 "WALKING_UPSTAIRS" "tBodyGyroMag" "mean()" -0.286145719598039
27 "WALKING_UPSTAIRS" "tBodyGyroMag" "std()" -0.501775426447059
27 "WALKING_UPSTAIRS" "tGravityAcc" "mean()" 0.114692992941176
27 "WALKING_UPSTAIRS" "tGravityAcc" "std()" -0.943607544836601
27 "WALKING_UPSTAIRS" "tGravityAccMag" "mean()" -0.160589355980392
27 "WALKING_UPSTAIRS" "tGravityAccMag" "std()" -0.37994878627451
28 "LAYING" "fBodyAcc" "mean()" -0.964494302958333
28 "LAYING" "fBodyAcc" "meanFreq()" -0.0572135337595833
28 "LAYING" "fBodyAcc" "std()" -0.955366582166667
28 "LAYING" "fBodyAccJerk" "mean()" -0.97611993725
28 "LAYING" "fBodyAccJerk" "meanFreq()" 0.0478657316825375
28 "LAYING" "fBodyAccJerk" "std()" -0.979284737125
28 "LAYING" "fBodyAccMag" "mean()" -0.961035587625
28 "LAYING" "fBodyAccMag" "meanFreq()" 0.038386092475
28 "LAYING" "fBodyAccMag" "std()" -0.95756401875
28 "LAYING" "fBodyBodyAccJerkMag" "mean()" -0.9734362485
28 "LAYING" "fBodyBodyAccJerkMag" "meanFreq()" 0.26685931489625
28 "LAYING" "fBodyBodyAccJerkMag" "std()" -0.972336128625
28 "LAYING" "fBodyBodyGyroJerkMag" "mean()" -0.971830582375
28 "LAYING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.01188286097125
28 "LAYING" "fBodyBodyGyroJerkMag" "std()" -0.96931982125
28 "LAYING" "fBodyBodyGyroMag" "mean()" -0.944218369375
28 "LAYING" "fBodyBodyGyroMag" "meanFreq()" -0.18113593077125
28 "LAYING" "fBodyBodyGyroMag" "std()" -0.931675004125
28 "LAYING" "fBodyGyro" "mean()" -0.957931178333333
28 "LAYING" "fBodyGyro" "meanFreq()" -0.161568641420125
28 "LAYING" "fBodyGyro" "std()" -0.960652375375
28 "LAYING" "tBodyAcc" "mean()" 0.0502716145716667
28 "LAYING" "tBodyAcc" "std()" -0.956908472916667
28 "LAYING" "tBodyAccJerk" "mean()" 0.0300089023690167
28 "LAYING" "tBodyAccJerk" "std()" -0.977305304041667
28 "LAYING" "tBodyAccJerkMag" "mean()" -0.978455341875
28 "LAYING" "tBodyAccJerkMag" "std()" -0.973312647875
28 "LAYING" "tBodyAccMag" "mean()" -0.95811223025
28 "LAYING" "tBodyAccMag" "std()" -0.9545740295
28 "LAYING" "tBodyGyro" "mean()" -0.00707910543666667
28 "LAYING" "tBodyGyro" "std()" -0.959198218375
28 "LAYING" "tBodyGyroJerk" "mean()" -0.0645209411658333
28 "LAYING" "tBodyGyroJerk" "std()" -0.974207215583333
28 "LAYING" "tBodyGyroJerkMag" "mean()" -0.978220270625
28 "LAYING" "tBodyGyroJerkMag" "std()" -0.96977327725
28 "LAYING" "tBodyGyroMag" "mean()" -0.93710692125
28 "LAYING" "tBodyGyroMag" "std()" -0.928940913375
28 "LAYING" "tGravityAcc" "mean()" -0.110168088291667
28 "LAYING" "tGravityAcc" "std()" -0.973160927875
28 "LAYING" "tGravityAccMag" "mean()" -0.95811223025
28 "LAYING" "tGravityAccMag" "std()" -0.9545740295
28 "SITTING" "fBodyAcc" "mean()" -0.959466193240741
28 "SITTING" "fBodyAcc" "meanFreq()" -0.0125173180939815
28 "SITTING" "fBodyAcc" "std()" -0.952629221481481
28 "SITTING" "fBodyAccJerk" "mean()" -0.97096186787037
28 "SITTING" "fBodyAccJerk" "meanFreq()" -0.0510959781851852
28 "SITTING" "fBodyAccJerk" "std()" -0.973368325972222
28 "SITTING" "fBodyAccMag" "mean()" -0.953928124027778
28 "SITTING" "fBodyAccMag" "meanFreq()" 0.0291999772481944
28 "SITTING" "fBodyAccMag" "std()" -0.952281424444444
28 "SITTING" "fBodyBodyAccJerkMag" "mean()" -0.969178686666667
28 "SITTING" "fBodyBodyAccJerkMag" "meanFreq()" 0.22911153675
28 "SITTING" "fBodyBodyAccJerkMag" "std()" -0.970823336388889
28 "SITTING" "fBodyBodyGyroJerkMag" "mean()" -0.979465868888889
28 "SITTING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.00249592740972222
28 "SITTING" "fBodyBodyGyroJerkMag" "std()" -0.97839537
28 "SITTING" "fBodyBodyGyroMag" "mean()" -0.960297525
28 "SITTING" "fBodyBodyGyroMag" "meanFreq()" -0.137706077690278
28 "SITTING" "fBodyBodyGyroMag" "std()" -0.953534292638889
28 "SITTING" "fBodyGyro" "mean()" -0.963674079675926
28 "SITTING" "fBodyGyro" "meanFreq()" -0.120219178897593
28 "SITTING" "fBodyGyro" "std()" -0.965461064861111
28 "SITTING" "tBodyAcc" "mean()" 0.0489730819210185
28 "SITTING" "tBodyAcc" "std()" -0.953281765787037
28 "SITTING" "tBodyAccJerk" "mean()" 0.0306529464796296
28 "SITTING" "tBodyAccJerk" "std()" -0.971611186296296
28 "SITTING" "tBodyAccJerkMag" "mean()" -0.973274366805556
28 "SITTING" "tBodyAccJerkMag" "std()" -0.970301646111111
28 "SITTING" "tBodyAccMag" "mean()" -0.955789708611111
28 "SITTING" "tBodyAccMag" "std()" -0.947782703333333
28 "SITTING" "tBodyGyro" "mean()" -0.00475692889907407
28 "SITTING" "tBodyGyro" "std()" -0.964207097314815
28 "SITTING" "tBodyGyroJerk" "mean()" -0.0646986068134259
28 "SITTING" "tBodyGyroJerk" "std()" -0.977957074212963
28 "SITTING" "tBodyGyroJerkMag" "mean()" -0.981213159305556
28 "SITTING" "tBodyGyroJerkMag" "std()" -0.978441918333333
28 "SITTING" "tBodyGyroMag" "mean()" -0.955175567083333
28 "SITTING" "tBodyGyroMag" "std()" -0.951065984027778
28 "SITTING" "tGravityAcc" "mean()" 0.310045715874074
28 "SITTING" "tGravityAcc" "std()" -0.972328843842593
28 "SITTING" "tGravityAccMag" "mean()" -0.955789708611111
28 "SITTING" "tGravityAccMag" "std()" -0.947782703333333
28 "STANDING" "fBodyAcc" "mean()" -0.933484407594937
28 "STANDING" "fBodyAcc" "meanFreq()" -0.087133548686076
28 "STANDING" "fBodyAcc" "std()" -0.917445852151899
28 "STANDING" "fBodyAccJerk" "mean()" -0.956144644092827
28 "STANDING" "fBodyAccJerk" "meanFreq()" -0.107781145750633
28 "STANDING" "fBodyAccJerk" "std()" -0.96074537628692
28 "STANDING" "fBodyAccMag" "mean()" -0.929146479367089
28 "STANDING" "fBodyAccMag" "meanFreq()" -0.0886594278246835
28 "STANDING" "fBodyAccMag" "std()" -0.923857158227848
28 "STANDING" "fBodyBodyAccJerkMag" "mean()" -0.952727765189873
28 "STANDING" "fBodyBodyAccJerkMag" "meanFreq()" 0.133307643270886
28 "STANDING" "fBodyBodyAccJerkMag" "std()" -0.954963155316456
28 "STANDING" "fBodyBodyGyroJerkMag" "mean()" -0.958758576835443
28 "STANDING" "fBodyBodyGyroJerkMag" "meanFreq()" -0.112442882634177
28 "STANDING" "fBodyBodyGyroJerkMag" "std()" -0.955983424556962
28 "STANDING" "fBodyBodyGyroMag" "mean()" -0.909652436329114
28 "STANDING" "fBodyBodyGyroMag" "meanFreq()" -0.317383910594937
28 "STANDING" "fBodyBodyGyroMag" "std()" -0.878459662025316
28 "STANDING" "fBodyGyro" "mean()" -0.918414026962025
28 "STANDING" "fBodyGyro" "meanFreq()" -0.291125995928692
28 "STANDING" "fBodyGyro" "std()" -0.918282486793249
28 "STANDING" "tBodyAcc" "mean()" 0.0513173904813924
28 "STANDING" "tBodyAcc" "std()" -0.919520559873418
28 "STANDING" "tBodyAccJerk" "mean()" 0.0272362305329958
28 "STANDING" "tBodyAccJerk" "std()" -0.95737936556962
28 "STANDING" "tBodyAccJerkMag" "mean()" -0.959551987468354
28 "STANDING" "tBodyAccJerkMag" "std()" -0.954068391518987
28 "STANDING" "tBodyAccMag" "mean()" -0.92547165164557
28 "STANDING" "tBodyAccMag" "std()" -0.917658334177215
28 "STANDING" "tBodyGyro" "mean()" -0.00423700264966245
28 "STANDING" "tBodyGyro" "std()" -0.916509998481013
28 "STANDING" "tBodyGyroJerk" "mean()" -0.0659915001867932
28 "STANDING" "tBodyGyroJerk" "std()" -0.952605856033755
28 "STANDING" "tBodyGyroJerkMag" "mean()" -0.959681019113924
28 "STANDING" "tBodyGyroJerkMag" "std()" -0.956266480126582
28 "STANDING" "tBodyGyroMag" "mean()" -0.894242469620253
28 "STANDING" "tBodyGyroMag" "std()" -0.876917545696203
28 "STANDING" "tGravityAcc" "mean()" 0.220758543911814
28 "STANDING" "tGravityAcc" "std()" -0.96821435
28 "STANDING" "tGravityAccMag" "mean()" -0.92547165164557
28 "STANDING" "tGravityAccMag" "std()" -0.917658334177215
28 "WALKING" "fBodyAcc" "mean()" -0.254770699175309
28 "WALKING" "fBodyAcc" "meanFreq()" -0.148059303166049
28 "WALKING" "fBodyAcc" "std()" -0.264555879538272
28 "WALKING" "fBodyAccJerk" "mean()" -0.385301605432099
28 "WALKING" "fBodyAccJerk" "meanFreq()" -0.382224070875309
28 "WALKING" "fBodyAccJerk" "std()" -0.377817889534568
28 "WALKING" "fBodyAccMag" "mean()" -0.352156841666667
28 "WALKING" "fBodyAccMag" "meanFreq()" 0.107450069401852
28 "WALKING" "fBodyAccMag" "std()" -0.511573670555556
28 "WALKING" "fBodyBodyAccJerkMag" "mean()" -0.360811456296296
28 "WALKING" "fBodyBodyAccJerkMag" "meanFreq()" 0.123016249824074
28 "WALKING" "fBodyBodyAccJerkMag" "std()" -0.436273009814815
28 "WALKING" "fBodyBodyGyroJerkMag" "mean()" -0.595965103703704
28 "WALKING" "fBodyBodyGyroJerkMag" "meanFreq()" -0.07608392765
28 "WALKING" "fBodyBodyGyroJerkMag" "std()" -0.589071730555556
28 "WALKING" "fBodyBodyGyroMag" "mean()" -0.514602424814815
28 "WALKING" "fBodyBodyGyroMag" "meanFreq()" -0.00198466764814815
28 "WALKING" "fBodyBodyGyroMag" "std()" -0.516811574074074
28 "WALKING" "fBodyGyro" "mean()" -0.378130618771605
28 "WALKING" "fBodyGyro" "meanFreq()" -0.12267365910679
28 "WALKING" "fBodyGyro" "std()" -0.450398115882716
28 "WALKING" "tBodyAcc" "mean()" 0.0539458487314815
28 "WALKING" "tBodyAcc" "std()" -0.237272701524691
28 "WALKING" "tBodyAccJerk" "mean()" 0.0360439104802469
28 "WALKING" "tBodyAccJerk" "std()" -0.364431258925926
28 "WALKING" "tBodyAccJerkMag" "mean()" -0.299223359444444
28 "WALKING" "tBodyAccJerkMag" "std()" -0.390449724259259
28 "WALKING" "tBodyAccMag" "mean()" -0.1806660203
28 "WALKING" "tBodyAccMag" "std()" -0.39269402
28 "WALKING" "tBodyGyro" "mean()" -0.00237083791216049
28 "WALKING" "tBodyGyro" "std()" -0.41469467178642
28 "WALKING" "tBodyGyroJerk" "mean()" -0.0679564547351852
28 "WALKING" "tBodyGyroJerk" "std()" -0.493121178827161
28 "WALKING" "tBodyGyroJerkMag" "mean()" -0.546248758518519
28 "WALKING" "tBodyGyroJerkMag" "std()" -0.579861194259259
28 "WALKING" "tBodyGyroMag" "mean()" -0.310775945814815
28 "WALKING" "tBodyGyroMag" "std()" -0.460511661296296
28 "WALKING" "tGravityAcc" "mean()" 0.195900420950617
28 "WALKING" "tGravityAcc" "std()" -0.963233264753086
28 "WALKING" "tGravityAccMag" "mean()" -0.1806660203
28 "WALKING" "tGravityAccMag" "std()" -0.39269402
28 "WALKING_DOWNSTAIRS" "fBodyAcc" "mean()" -0.0108825750362319
28 "WALKING_DOWNSTAIRS" "fBodyAcc" "meanFreq()" -0.0458524449681159
28 "WALKING_DOWNSTAIRS" "fBodyAcc" "std()" -0.0712806667911594
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean()" -0.134953034998551
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "meanFreq()" -0.248085272988768
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std()" -0.196084500218116
28 "WALKING_DOWNSTAIRS" "fBodyAccMag" "mean()" 0.188840007695652
28 "WALKING_DOWNSTAIRS" "fBodyAccMag" "meanFreq()" 0.0406977206476087
28 "WALKING_DOWNSTAIRS" "fBodyAccMag" "std()" -0.074058597676087
28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "mean()" -0.0128823827326087
28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" 0.0545998274521739
28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.0883598523695652
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.396720714347826
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.131260126216957
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.464722244347826
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "mean()" -0.223354793921739
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "meanFreq()" 0.114889052615435
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "std()" -0.362903836717391
28 "WALKING_DOWNSTAIRS" "fBodyGyro" "mean()" -0.143829830328261
28 "WALKING_DOWNSTAIRS" "fBodyGyro" "meanFreq()" -0.0563613760166667
28 "WALKING_DOWNSTAIRS" "fBodyGyro" "std()" -0.351689198985507
28 "WALKING_DOWNSTAIRS" "tBodyAcc" "mean()" 0.0543433519471015
28 "WALKING_DOWNSTAIRS" "tBodyAcc" "std()" -0.0196074256913043
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean()" 0.0376166458478261
28 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std()" -0.139088490237681
28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "mean()" -0.0707560279130435
28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "std()" -0.0418872609934783
28 "WALKING_DOWNSTAIRS" "tBodyAccMag" "mean()" 0.104359216580435
28 "WALKING_DOWNSTAIRS" "tBodyAccMag" "std()" 0.135465563932609
28 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean()" 0.00154391965007971
28 "WALKING_DOWNSTAIRS" "tBodyGyro" "std()" -0.278166674714493
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "mean()" -0.0537692591387681
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "std()" -0.308241836623188
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "mean()" -0.340417305565217
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "std()" -0.407132335434783
28 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "mean()" -0.068246324026087
28 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "std()" -0.22448414468913
28 "WALKING_DOWNSTAIRS" "tGravityAcc" "mean()" 0.190639106478261
28 "WALKING_DOWNSTAIRS" "tGravityAcc" "std()" -0.940795168188406
28 "WALKING_DOWNSTAIRS" "tGravityAccMag" "mean()" 0.104359216580435
28 "WALKING_DOWNSTAIRS" "tGravityAccMag" "std()" 0.135465563932609
28 "WALKING_UPSTAIRS" "fBodyAcc" "mean()" -0.286141117235948
28 "WALKING_UPSTAIRS" "fBodyAcc" "meanFreq()" -0.218955833196732
28 "WALKING_UPSTAIRS" "fBodyAcc" "std()" -0.231322261548366
28 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean()" -0.421563222888889
28 "WALKING_UPSTAIRS" "fBodyAccJerk" "meanFreq()" -0.300675675949673
28 "WALKING_UPSTAIRS" "fBodyAccJerk" "std()" -0.46906929379085
28 "WALKING_UPSTAIRS" "fBodyAccMag" "mean()" -0.213519364760784
28 "WALKING_UPSTAIRS" "fBodyAccMag" "meanFreq()" 0.0202047636666667
28 "WALKING_UPSTAIRS" "fBodyAccMag" "std()" -0.334626168823529
28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "mean()" -0.294433415745098
28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" 0.172325927735294
28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.374495907647059
28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.662505819411765
28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0991311624941176
28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.70485275745098
28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "mean()" -0.534835409607843
28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "meanFreq()" -0.0526395586039216
28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "std()" -0.528187016862745
28 "WALKING_UPSTAIRS" "fBodyGyro" "mean()" -0.414637928078431
28 "WALKING_UPSTAIRS" "fBodyGyro" "meanFreq()" -0.223352616451634
28 "WALKING_UPSTAIRS" "fBodyGyro" "std()" -0.414205367108497
28 "WALKING_UPSTAIRS" "tBodyAcc" "mean()" 0.0375158072415686
28 "WALKING_UPSTAIRS" "tBodyAcc" "std()" -0.224934407018301
28 "WALKING_UPSTAIRS" "tBodyAccJerk" "mean()" 0.0334908481689543
28 "WALKING_UPSTAIRS" "tBodyAccJerk" "std()" -0.427254334823529
28 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "mean()" -0.388086248235294
28 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "std()" -0.325362338235294
